item_no,condition,advTYPE,model,surprisal_region2,surprisal_region3,surprisal_critical_token
33,EN_Word_order,frequency,bloom-560m,10.837040424346924,8.02960553765297,5.096019744873047
33,FR_Word_order,frequency,bloom-560m,16.211679458618164,8.832859933376312,8.308988571166992
34,EN_Word_order,frequency,bloom-560m,16.766784818843007,13.959290623664856,8.221183776855469
34,FR_Word_order,frequency,bloom-560m,21.58513656258583,15.117983341217041,9.551154136657715
35,EN_Word_order,frequency,bloom-560m,8.117077839327976,6.510554954409599,5.788078308105469
35,FR_Word_order,frequency,bloom-560m,13.81085393903777,7.330306306481361,7.908535957336426
36,EN_Word_order,frequency,bloom-560m,15.935600280761719,15.03227710723877,10.02442741394043
36,FR_Word_order,frequency,bloom-560m,17.547892570495605,15.748365879058838,8.8265962600708
37,EN_Word_order,frequency,bloom-560m,7.885511875152588,6.3838463723659515,4.667076110839844
37,FR_Word_order,frequency,bloom-560m,10.196601629257202,10.295622915029526,3.8237454891204834
38,EN_Word_order,frequency,bloom-560m,14.431958675384521,11.258193731307983,8.299386978149414
38,FR_Word_order,frequency,bloom-560m,20.87751293182373,13.912648677825928,9.868348121643066
39,EN_Word_order,frequency,bloom-560m,10.549228191375732,8.659770250320435,7.596886157989502
39,FR_Word_order,frequency,bloom-560m,14.47060251235962,12.498388051986694,8.198118209838867
40,EN_Word_order,frequency,bloom-560m,11.19262841984164,10.112175643444061,7.22609806060791
40,FR_Word_order,frequency,bloom-560m,16.571417710161768,10.343667149543762,10.050405502319336
41,EN_Word_order,frequency,bloom-560m,7.515773773193359,9.548608660697937,4.437514305114746
41,FR_Word_order,frequency,bloom-560m,13.374747037887573,9.154920756816864,9.782508850097656
42,EN_Word_order,frequency,bloom-560m,10.150292873382568,10.258958905935287,5.628145694732666
42,FR_Word_order,frequency,bloom-560m,19.158833980560303,8.235945999622345,11.705737113952637
43,EN_Word_order,manner,bloom-560m,12.55200481414795,4.412070147693157,8.093025207519531
43,FR_Word_order,manner,bloom-560m,18.82750129699707,5.098460838198662,11.414346694946289
44,EN_Word_order,manner,bloom-560m,10.070387840270996,9.993290364742279,4.638286113739014
