item_no,condition,advTYPE,model,surprisal_region2,surprisal_region3,surprisal_critical_token,surprisal_region2_PLL_word_l2r,surprisal_region3_PLL_word_l2r,surprisal_critical_token_PLL_word_l2r
33,EN_Word_order,frequency,distilmbert,9.942823052406311,12.280309200286865,1.9867297410964966,10.722064137458801,12.280309200286865,1.9867297410964966
33,FR_Word_order,frequency,distilmbert,13.233492374420166,15.632390975952148,5.890816688537598,14.618215084075928,15.632390975952148,5.890816688537598
34,EN_Word_order,frequency,distilmbert,11.296203590929508,14.595510125160217,9.912668228149414,18.83851244300604,14.595510125160217,9.912668228149414
34,FR_Word_order,frequency,distilmbert,8.982878137379885,15.080081820487976,6.882784843444824,17.395021080970764,15.080081820487976,6.882784843444824
35,EN_Word_order,frequency,distilmbert,14.314444303512573,2.932447150349617,7.083834171295166,16.214630603790283,2.932447150349617,7.083834171295166
35,FR_Word_order,frequency,distilmbert,17.594812870025635,4.225662134587765,9.792641639709473,21.0735502243042,4.225662134587765,9.792641639709473
36,EN_Word_order,frequency,distilmbert,10.080328464508057,17.749324321746826,4.713649272918701,10.080328464508057,17.749324321746826,4.713649272918701
36,FR_Word_order,frequency,distilmbert,14.077842712402344,19.356407642364502,8.349055290222168,14.077842712402344,19.356407642364502,8.349055290222168
37,EN_Word_order,frequency,distilmbert,3.0182047486305237,6.069907125085592,2.1945950984954834,3.0182047486305237,15.416655421257019,2.1945950984954834
37,FR_Word_order,frequency,distilmbert,8.661850571632385,7.752025447785854,7.175241947174072,8.661850571632385,17.23729956150055,7.175241947174072
38,EN_Word_order,frequency,distilmbert,12.313645362854004,24.027658462524414,4.182764053344727,12.313645362854004,26.542786598205566,4.182764053344727
38,FR_Word_order,frequency,distilmbert,16.913424491882324,23.57892870903015,8.34850025177002,16.913424491882324,27.36447310447693,8.34850025177002
39,EN_Word_order,frequency,distilmbert,6.119605839252472,11.956618785858154,5.314328670501709,6.119605839252472,11.956618785858154,5.314328670501709
39,FR_Word_order,frequency,distilmbert,13.261501431465149,12.0138680934906,11.451669692993164,13.261501431465149,12.0138680934906,11.451669692993164
40,EN_Word_order,frequency,distilmbert,6.469178318977356,9.377073287963867,5.1273393630981445,12.578966736793518,9.377073287963867,5.1273393630981445
40,FR_Word_order,frequency,distilmbert,8.72236692905426,10.813952445983887,7.14049768447876,15.98518419265747,10.813952445983887,7.14049768447876
41,EN_Word_order,frequency,distilmbert,6.563016653060913,12.872710108757019,3.0392796993255615,6.563016653060913,12.872710108757019,3.0392796993255615
41,FR_Word_order,frequency,distilmbert,9.396910667419434,14.3297860622406,5.18831729888916,9.396910667419434,14.3297860622406,5.18831729888916
42,EN_Word_order,frequency,distilmbert,4.866347074508667,5.282622694969177,2.5230109691619873,4.866347074508667,12.475639462471008,2.5230109691619873
42,FR_Word_order,frequency,distilmbert,9.411163330078125,3.6192086935043335,7.42857551574707,9.411163330078125,10.33541625738144,7.42857551574707
43,EN_Word_order,manner,distilmbert,7.334286689758301,7.9302670657634735,5.387983083724976,13.281496524810791,12.615433990955353,11.335192918777466
