item_no,condition,advTYPE,model,surprisal_region2,surprisal_region3,surprisal_critical_token,surprisal_region2_PLL_word_l2r,surprisal_region3_PLL_word_l2r,surprisal_critical_token_PLL_word_l2r
33,EN_Word_order,frequency,mbert,4.740487560629845,12.834353923797607,3.7210049629211426,7.379565462470055,12.834353923797607,3.7210049629211426
33,FR_Word_order,frequency,mbert,9.236046239733696,13.070026159286499,7.901066780090332,13.896698042750359,13.070026159286499,7.901066780090332
34,EN_Word_order,frequency,mbert,8.077010326087475,8.13026311993599,7.7658772468566895,15.024698659777641,8.13026311993599,7.7658772468566895
34,FR_Word_order,frequency,mbert,8.288478389382362,7.931291610002518,7.605786323547363,16.451854713261127,7.931291610002518,7.605786323547363
35,EN_Word_order,frequency,mbert,9.376345083117485,6.862903743982315,8.172842025756836,11.6147141456604,6.862903743982315,8.172842025756836
35,FR_Word_order,frequency,mbert,11.601394280791283,6.113760888576508,11.04603385925293,17.911677286028862,6.113760888576508,11.04603385925293
36,EN_Word_order,frequency,mbert,7.718055248260498,13.37264770269394,5.6307373046875,7.718055248260498,13.37264770269394,5.6307373046875
36,FR_Word_order,frequency,mbert,15.798201560974121,12.856580197811127,10.792550086975098,15.798201560974121,12.856580197811127,10.792550086975098
37,EN_Word_order,frequency,mbert,6.881800889968872,5.188272841274738,4.832823276519775,6.881800889968872,12.552511177957058,4.832823276519775
37,FR_Word_order,frequency,mbert,12.22912311553955,4.760531507432461,8.573354721069336,12.22912311553955,12.633751422166824,8.573354721069336
38,EN_Word_order,frequency,mbert,12.950803756713867,8.685537353157997,5.625215530395508,12.950803756713867,16.065134063363075,5.625215530395508
38,FR_Word_order,frequency,mbert,20.266307830810547,8.292730540037155,10.429574966430664,20.266307830810547,15.485885113477707,10.429574966430664
39,EN_Word_order,frequency,mbert,6.146501898765564,7.555591940879822,4.941277503967285,6.146501898765564,7.555591940879822,4.941277503967285
39,FR_Word_order,frequency,mbert,14.55852746963501,7.042011737823486,10.284360885620117,14.55852746963501,7.042011737823486,10.284360885620117
40,EN_Word_order,frequency,mbert,5.832398895174265,8.894826650619507,3.730041265487671,10.528913497924805,8.894826650619507,3.730041265487671
40,FR_Word_order,frequency,mbert,10.192599710077047,9.532780647277832,8.568639755249023,14.978453159332275,9.532780647277832,8.568639755249023
41,EN_Word_order,frequency,mbert,10.14084792137146,11.27224800735712,3.7693703174591064,10.14084792137146,11.27224800735712,3.7693703174591064
41,FR_Word_order,frequency,mbert,13.714219093322754,12.492074318230152,4.965329170227051,13.714219093322754,12.492074318230152,4.965329170227051
42,EN_Word_order,frequency,mbert,7.921661853790283,1.7399161383509636,4.1595659255981445,7.921661853790283,8.911755613982677,4.1595659255981445
42,FR_Word_order,frequency,mbert,15.158246517181396,1.2609524875879288,8.17340087890625,15.158246517181396,7.0994533598423,8.17340087890625
43,EN_Word_order,manner,mbert,3.149898353847675,3.290585421025753,1.8015578425256535,11.018867198261432,7.784883793443441,9.67052668693941
43,FR_Word_order,manner,mbert,2.9807781502604485,5.994614530354738,1.3801479861140251,8.786860637366772,10.43418476358056,7.186230473220348
44,EN_Word_order,manner,mbert,7.071506023406982,6.224938131868839,4.724071025848389,7.071506023406982,6.224938131868839,4.724071025848389
44,FR_Word_order,manner,mbert,12.158212184906006,6.41571119427681,7.806471824645996,12.158212184906006,6.41571119427681,7.806471824645996
45,EN_Word_order,manner,mbert,7.891907572746277,1.3098140992224216,4.015524744987488,15.312347769737244,19.842956975102425,11.435964941978455
45,FR_Word_order,manner,mbert,11.304030928760767,1.786382794380188,5.380122695118189,16.86850455775857,21.11290630698204,10.944596324115992
46,EN_Word_order,manner,mbert,17.583319664001465,8.773803234100342,8.708490371704102,17.583319664001465,8.773803234100342,8.708490371704102
46,FR_Word_order,manner,mbert,20.325411796569824,8.0241117477417,10.245051383972168,20.325411796569824,8.0241117477417,10.245051383972168
47,EN_Word_order,manner,mbert,4.727116093039513,20.480847716331482,0.7972380816936493,24.152820445597172,20.480847716331482,10.045338355004787
47,FR_Word_order,manner,mbert,5.045762337744236,20.137024343013763,1.3685504421591759,26.51566679775715,20.137024343013763,10.901504784822464
48,EN_Word_order,manner,mbert,13.505816837772727,7.0595338344573975,7.0159872975200415,19.00489558838308,7.0595338344573975,12.515066048130393
48,FR_Word_order,manner,mbert,13.119066298007965,8.12150239944458,6.907298147678375,19.755573332309723,8.12150239944458,13.543805181980133
49,EN_Word_order,manner,mbert,7.555474189226516,14.915746226906776,2.098013785784133,17.004061025683768,14.915746226906776,11.546600622241385
49,FR_Word_order,manner,mbert,8.994017923076171,14.976150788366795,2.1846021058154292,22.25063976069214,14.976150788366795,15.441223943431396
50,EN_Word_order,manner,mbert,8.011648754123598,10.19907193724066,3.546449283603579,16.626447299961,16.035081326961517,12.161247829440981
50,FR_Word_order,manner,mbert,9.92395956069231,9.850689047016203,5.303035087883472,14.638720817863941,15.568718194961548,10.017796345055103
51,EN_Word_order,manner,mbert,4.609629207610851,4.329384088516235,0.03408606848097406,17.913165423087776,9.433493971824646,11.998272537253797
51,FR_Word_order,manner,mbert,5.039614418405108,4.707328379154205,0.6819538491545245,19.096171356737614,9.951909124851227,12.291489779949188
52,EN_Word_order,manner,mbert,7.871908500790596,8.594405837357044,2.0596583634614944,18.615260913968086,14.509939260780811,12.803010776638985
52,FR_Word_order,manner,mbert,10.105875462293625,11.122269190847874,2.5565323531627655,21.84305691719055,17.062486566603184,14.293713808059692
53,EN_Word_order,manner,mbert,7.506696194410324,11.178857281804085,1.2427086532115936,16.966292589902878,11.178857281804085,10.702305048704147
53,FR_Word_order,manner,mbert,9.142580032348633,11.46702155470848,3.076634407043457,15.240188956260681,11.46702155470848,9.174243330955505
54,EN_Word_order,manner,mbert,13.26479721069336,10.857780743157491,6.704021453857422,13.26479721069336,13.528853399911895,6.704021453857422
54,FR_Word_order,manner,mbert,17.41190004348755,9.868802363460418,7.21938943862915,17.41190004348755,13.20923926535761,7.21938943862915
55,EN_Word_order,manner,mbert,8.42443442903459,10.741180539131165,8.177228927612305,16.510258346796036,26.83356285095215,8.177228927612305
55,FR_Word_order,manner,mbert,13.2599852620624,10.80856841802597,12.94514274597168,23.154831275343895,26.77873122692108,12.94514274597168
56,EN_Word_order,manner,mbert,7.9344522170722485,9.548962760716677,4.164161842316389,13.681664627045393,21.154526352882385,9.911374252289534
56,FR_Word_order,manner,mbert,8.678324222564697,11.67885173484683,4.51211404800415,11.992889165878296,22.976476907730103,7.826678991317749
57,EN_Word_order,manner,mbert,8.368251467123628,12.736622720956802,4.34369339980185,16.26455750502646,12.736622720956802,12.239999437704682
57,FR_Word_order,manner,mbert,12.356235405430198,13.902652502059937,6.5203913655132055,18.70227994583547,13.902652502059937,12.866435905918479
58,EN_Word_order,manner,mbert,2.272974109277129,7.8416250348091125,0.17450652085244656,14.322175236418843,7.8416250348091125,12.22370764799416
58,FR_Word_order,manner,mbert,2.464258052408695,7.976538985967636,0.40674886852502823,11.118258446455002,7.976538985967636,9.060749262571335
59,EN_Word_order,manner,mbert,16.759285926818848,4.7717244029045105,10.368631362915039,16.759285926818848,12.112300097942352,10.368631362915039
59,FR_Word_order,manner,mbert,19.443195343017578,8.259923547506332,10.065101623535156,19.443195343017578,15.300520032644272,10.065101623535156
60,EN_Word_order,manner,mbert,6.192254535089887,3.7047153818421066,6.06632175296545,18.19014524295926,3.7047153818421066,12.024627111852169
60,FR_Word_order,manner,mbert,8.027886732423212,3.847718281671405,7.695839524269104,22.2416637763381,3.847718281671405,12.8949533700943
61,EN_Word_order,manner,mbert,9.126261249184608,23.285792648792267,2.8117947727441788,18.22142817080021,23.285792648792267,11.90696169435978
61,FR_Word_order,manner,mbert,10.272037990391254,23.687743842601776,2.5149860456585884,15.557267911732197,23.687743842601776,7.800215966999531
62,EN_Word_order,manner,mbert,1.27761754905805,4.59159092605114,0.5222042552195489,10.363581255078316,4.59159092605114,9.608167961239815
62,FR_Word_order,manner,mbert,2.443288067355752,5.4784533977508545,1.8344682846218348,10.415789276361465,5.4784533977508545,9.806969493627548
63,EN_Word_order,frequency,mbert,9.162186861038208,5.23586893081665,4.064813852310181,18.915642499923706,5.23586893081665,13.818269491195679
63,FR_Word_order,frequency,mbert,10.23708188533783,5.234826326370239,2.1361011266708374,22.854621648788452,5.234826326370239,14.75364089012146
64,EN_Word_order,frequency,mbert,6.575363963842392,9.317010402679443,5.590603351593018,10.283012181520462,9.317010402679443,5.590603351593018
64,FR_Word_order,frequency,mbert,15.630662277340889,10.511985778808594,10.600462913513184,20.24007447063923,10.511985778808594,10.600462913513184
65,EN_Word_order,frequency,mbert,16.62048614025116,6.592859297990799,10.441693305969238,17.374398112297058,6.592859297990799,10.441693305969238
65,FR_Word_order,frequency,mbert,15.940233170986176,7.526267647743225,9.330751419067383,19.98291724920273,7.526267647743225,9.330751419067383
66,EN_Word_order,frequency,mbert,16.117837071418762,8.807876825332642,14.199498176574707,16.117837071418762,8.807876825332642,14.199498176574707
66,FR_Word_order,frequency,mbert,18.64293384552002,9.604931831359863,13.562390327453613,18.64293384552002,9.604931831359863,13.562390327453613
67,EN_Word_order,frequency,mbert,19.647511959075928,4.165936470031738,12.254354476928711,19.647511959075928,4.165936470031738,12.254354476928711
67,FR_Word_order,frequency,mbert,19.609511375427246,7.033313512802124,10.68030071258545,19.609511375427246,7.033313512802124,10.68030071258545
68,EN_Word_order,frequency,mbert,17.33783721923828,6.764909267425537,10.35704517364502,17.33783721923828,6.764909267425537,10.35704517364502
68,FR_Word_order,frequency,mbert,16.433942794799805,7.918442606925964,8.362992286682129,16.433942794799805,7.918442606925964,8.362992286682129
69,EN_Word_order,frequency,mbert,10.773167395032942,13.14290776848793,9.800172805786133,15.477783107198775,14.491598278284073,9.800172805786133
69,FR_Word_order,frequency,mbert,14.610946245491505,12.741777867078781,12.59036922454834,20.954903669655323,14.632319897413254,12.59036922454834
70,EN_Word_order,frequency,mbert,6.104468300472945,12.775837421417236,0.16346143931150436,17.05535875959322,12.775837421417236,10.08030954003334
70,FR_Word_order,frequency,mbert,5.920460427645594,13.22964882850647,0.14128786697983742,17.836741837207228,13.22964882850647,9.15070129558444
71,EN_Word_order,frequency,mbert,10.001098837703466,6.53358793258667,7.245293855667114,20.8399257324636,6.53358793258667,13.94417691230774
71,FR_Word_order,frequency,mbert,11.04412666335702,5.4720205664634705,7.0902979373931885,21.581569347530603,5.4720205664634705,11.638571977615356
72,EN_Word_order,frequency,mbert,10.82876592874527,13.39727920293808,7.877875030040741,19.190864264965057,13.39727920293808,11.332056701183319
72,FR_Word_order,frequency,mbert,14.40036427974701,13.631590127944946,9.482805013656616,25.812287092208862,13.631590127944946,16.100748777389526
73,EN_Word_order,frequency,mbert,12.729751989245415,7.25718080997467,6.025959014892578,20.088801190257072,10.172213196754456,6.025959014892578
73,FR_Word_order,frequency,mbert,19.495575070381165,9.223040342330933,11.972736358642578,28.71196675300598,12.029115676879883,11.972736358642578
74,EN_Word_order,frequency,mbert,9.24311894166749,8.876977637410164,3.393150985124521,25.659239951928612,16.08999252319336,19.809271995385643
74,FR_Word_order,frequency,mbert,9.875822586938739,8.18745144456625,2.8837275933474302,23.412146478658542,16.802309155464172,16.420051485067233
75,EN_Word_order,frequency,mbert,16.22587709967047,6.409298002719879,5.747961872257292,28.203681104816496,11.221192181110382,15.58285700622946
75,FR_Word_order,frequency,mbert,20.54290858656168,3.3008900061249733,9.68348292261362,26.677691496908665,8.669158190488815,14.09675768762827
76,EN_Word_order,frequency,mbert,3.0149830169975758,3.779383957386017,0.08183177188038826,20.50985285267234,9.032523691654205,14.152382459491491
76,FR_Word_order,frequency,mbert,2.594072033651173,4.221624040976167,0.17121736612170935,24.66999550536275,9.067120218649507,15.249351693317294
77,EN_Word_order,frequency,mbert,8.785320550203323,7.259275436401367,7.3751349449157715,11.204337507486343,7.259275436401367,7.3751349449157715
77,FR_Word_order,frequency,mbert,10.548036888241768,6.580770254135132,9.417880058288574,14.349715188145638,6.580770254135132,9.417880058288574
78,EN_Word_order,frequency,mbert,10.717091180384159,10.13169240951538,10.22128677368164,12.901961453258991,10.13169240951538,10.22128677368164
78,FR_Word_order,frequency,mbert,10.519122926983982,10.931615829467773,10.092364311218262,15.71107533434406,10.931615829467773,10.092364311218262
79,EN_Word_order,frequency,mbert,4.806320581585169,8.574438065290451,0.1553892232477665,15.371475167572498,8.574438065290451,10.720543809235096
79,FR_Word_order,frequency,mbert,4.673420200124383,7.5501837357878685,0.17208934761583805,12.666960746049881,7.5501837357878685,8.165629893541336
80,EN_Word_order,frequency,mbert,0.753699574386701,6.8051536083221436,0.06068109697662294,22.920542873442173,6.8051536083221436,15.79406874999404
80,FR_Word_order,frequency,mbert,1.1807642214698717,7.009537935256958,0.20987502567004412,29.36381883919239,7.009537935256958,18.61161431670189
81,EN_Word_order,frequency,mbert,11.672856330871582,3.4793311953544617,5.921449661254883,11.672856330871582,3.4793311953544617,5.921449661254883
